Model,location,horizon,reference_date,target_end_date,wis
MOBS-GLEAM_FLUH,08,0,2024-12-21,2024-12-21,9.064782608695653
FluSight-baseline,13,1,2024-03-02,2024-03-09,10.336792140334449
MOBS-GLEAM_FLUH,26,0,2024-12-28,2024-12-28,103.91347826086958
MOBS-GLEAM_FLUH,06,3,2024-03-09,2024-03-30,18.65895652173913
MOBS-GLEAM_FLUH,18,1,2024-01-13,2024-01-20,46.51652173913044
FluSight-baseline,72,-1,2023-11-11,2023-11-04,0.0
MOBS-GLEAM_FLUH,04,0,2024-01-20,2024-01-20,117.38695652173914
FluSight-baseline,46,-1,2024-02-17,2024-02-10,0.0
MOBS-GLEAM_FLUH,51,-1,2024-04-06,2024-03-30,3.4395126086956527
FluSight-baseline,25,2,2024-02-17,2024-03-02,44.85555006300064
MOBS-GLEAM_FLUH,27,0,2023-12-16,2023-12-16,11.374435217391305
FluSight-baseline,72,0,2024-03-02,2024-03-02,4.189673913043479
FluSight-baseline,21,-1,2023-10-14,2023-10-07,2.884580434782606
FluSight-baseline,10,1,2024-03-09,2024-03-16,7.503823700041348
MOBS-GLEAM_FLUH,56,3,2023-12-16,2024-01-06,13.39149739130435
MOBS-GLEAM_FLUH,51,-1,2024-12-14,2024-12-07,4.741739130434784
FluSight-baseline,35,0,2024-03-16,2024-03-16,20.85671739130435
MOBS-GLEAM_FLUH,22,-1,2024-11-30,2024-11-23,3.315408260869565
MOBS-GLEAM_FLUH,17,2,2024-12-21,2025-01-04,1105.0639130434784
FluSight-baseline,15,2,2024-12-07,2024-12-21,19.883478260869566
MOBS-GLEAM_FLUH,09,1,2023-10-21,2023-10-28,6.724605217391303
MOBS-GLEAM_FLUH,44,2,2025-01-04,2025-01-18,44.1904347826087
FluSight-baseline,33,0,2025-01-18,2025-01-18,3.224347826086957
FluSight-baseline,05,1,2024-02-10,2024-02-17,6.688068431466922
MOBS-GLEAM_FLUH,31,0,2023-10-14,2023-10-14,1.5074900000000002
MOBS-GLEAM_FLUH,37,3,2025-01-04,2025-01-25,254.45391304347828
FluSight-baseline,25,0,2023-11-04,2023-11-04,3.7794
MOBS-GLEAM_FLUH,53,2,2023-12-30,2024-01-13,80.78478260869565
FluSight-baseline,23,2,2024-04-27,2024-05-11,4.888520336790327
FluSight-baseline,28,2,2023-12-30,2024-01-13,14.768219164756866
FluSight-baseline,36,1,2023-12-16,2023-12-23,309.052187941836
FluSight-baseline,53,-1,2024-11-23,2024-11-16,0.0
FluSight-baseline,05,0,2024-12-14,2024-12-14,13.790869565217394
MOBS-GLEAM_FLUH,22,-1,2024-01-13,2024-01-06,29.750000000000004
MOBS-GLEAM_FLUH,23,0,2024-12-28,2024-12-28,24.31086956521739
FluSight-baseline,31,3,2024-02-24,2024-03-16,7.522184378495959
FluSight-baseline,20,3,2024-03-30,2024-04-20,15.150637393026107
FluSight-baseline,US,-1,2023-12-16,2023-12-09,265.0
FluSight-baseline,21,1,2025-02-08,2025-02-15,313.67652173913046
FluSight-baseline,20,0,2023-10-21,2023-10-21,2.612593385325157
FluSight-baseline,47,2,2023-11-18,2023-12-02,29.500938236404114
MOBS-GLEAM_FLUH,20,3,2023-12-16,2024-01-06,19.79076347826087
FluSight-baseline,50,0,2023-12-30,2023-12-30,4.9551869565217395
FluSight-baseline,24,3,2024-01-20,2024-02-10,95.39917395095691
FluSight-baseline,26,1,2025-01-18,2025-01-25,308.6565217391304
FluSight-baseline,02,-1,2024-12-07,2024-11-30,0.0
FluSight-baseline,40,1,2024-05-04,2024-05-11,13.293675877606601
FluSight-baseline,08,1,2023-12-23,2023-12-30,99.18634847726743
FluSight-baseline,10,2,2024-04-06,2024-04-20,4.068493715306719
FluSight-baseline,16,2,2024-03-16,2024-03-30,14.944049963586592
FluSight-baseline,12,3,2024-12-28,2025-01-18,1315.9769565217393
FluSight-baseline,05,1,2024-01-20,2024-01-27,31.83018316630992
FluSight-baseline,04,1,2024-03-09,2024-03-16,30.023412982368946
MOBS-GLEAM_FLUH,39,2,2024-01-13,2024-01-27,98.9008695652174
FluSight-baseline,45,0,2024-01-20,2024-01-20,52.92186521739131
FluSight-baseline,41,0,2024-04-27,2024-04-27,2.1833739130434786
FluSight-baseline,18,3,2023-10-21,2023-11-11,24.84763530070083
FluSight-baseline,34,1,2024-04-13,2024-04-20,36.02078168455597
MOBS-GLEAM_FLUH,31,-1,2025-02-01,2025-01-25,10.014782608695654
MOBS-GLEAM_FLUH,34,0,2024-03-09,2024-03-09,27.215304347826088
MOBS-GLEAM_FLUH,31,-1,2025-01-04,2024-12-28,7.022608695652174
FluSight-baseline,49,1,2024-12-07,2024-12-14,57.12
MOBS-GLEAM_FLUH,47,2,2024-03-30,2024-04-13,8.292970434782607
FluSight-baseline,21,0,2024-01-13,2024-01-13,39.49985217391304
FluSight-baseline,38,2,2025-01-04,2025-01-18,28.40478260869565
MOBS-GLEAM_FLUH,15,-1,2023-12-09,2023-12-02,0.9953186956521737
FluSight-baseline,23,1,2025-01-18,2025-01-25,7.250434782608698
MOBS-GLEAM_FLUH,11,1,2023-12-30,2024-01-06,6.168695652173913
FluSight-baseline,13,2,2024-05-04,2024-05-18,14.623596302528236
FluSight-baseline,09,-1,2024-05-04,2024-04-27,0.0
FluSight-baseline,55,3,2024-11-23,2024-12-14,29.97434782608696
MOBS-GLEAM_FLUH,49,3,2024-04-20,2024-05-11,0.5486956521739131
MOBS-GLEAM_FLUH,44,3,2024-03-30,2024-04-20,4.282976521739131
MOBS-GLEAM_FLUH,18,1,2023-11-18,2023-11-25,5.369582608695651
FluSight-baseline,27,0,2023-12-02,2023-12-02,3.7359239130434774
MOBS-GLEAM_FLUH,04,1,2024-03-02,2024-03-09,30.792391304347827
FluSight-baseline,04,3,2024-02-10,2024-03-02,104.83171320213204
FluSight-baseline,17,3,2025-01-04,2025-01-25,543.5417391304347
MOBS-GLEAM_FLUH,33,1,2024-04-20,2024-04-27,1.2947826086956522
MOBS-GLEAM_FLUH,08,1,2024-02-24,2024-03-02,19.184347826086956
FluSight-baseline,42,3,2024-03-09,2024-03-30,171.7304332326367
MOBS-GLEAM_FLUH,06,-1,2024-01-06,2023-12-30,174.20608695652177
FluSight-baseline,45,2,2023-12-23,2024-01-06,186.88805077152946
MOBS-GLEAM_FLUH,22,3,2023-12-16,2024-01-06,35.344433478260875
FluSight-baseline,26,1,2025-01-11,2025-01-18,41.426956521739136
FluSight-baseline,22,1,2023-12-02,2023-12-09,25.267547041557364
FluSight-baseline,30,1,2023-10-28,2023-11-04,1.2568588505232874
MOBS-GLEAM_FLUH,13,1,2024-01-27,2024-02-03,35.19367086956521
MOBS-GLEAM_FLUH,01,2,2025-01-04,2025-01-18,194.47434782608696
FluSight-baseline,04,-1,2024-02-03,2024-01-27,35.0
FluSight-baseline,13,-1,2024-03-16,2024-03-09,8.0
MOBS-GLEAM_FLUH,05,0,2024-05-04,2024-05-04,19.64212652173913
FluSight-baseline,10,-1,2024-02-17,2024-02-10,0.0
MOBS-GLEAM_FLUH,26,2,2024-04-20,2024-05-04,15.790842608695653
FluSight-baseline,32,1,2024-04-13,2024-04-20,5.699913591027214
FluSight-baseline,04,3,2024-01-20,2024-02-10,427.4236593401802
MOBS-GLEAM_FLUH,29,3,2024-02-10,2024-03-02,287.09043478260867
MOBS-GLEAM_FLUH,32,0,2024-03-09,2024-03-09,4.630660869565219
MOBS-GLEAM_FLUH,29,2,2024-12-14,2024-12-28,521.2382608695652
FluSight-baseline,51,1,2024-12-14,2024-12-21,83.2795652173913
MOBS-GLEAM_FLUH,48,1,2023-11-11,2023-11-18,89.20166565217393
MOBS-GLEAM_FLUH,42,3,2024-03-02,2024-03-23,127.76576086956523
MOBS-GLEAM_FLUH,48,3,2024-03-02,2024-03-23,127.32260869565218
MOBS-GLEAM_FLUH,50,-1,2024-03-02,2024-02-24,4.334782608695653
FluSight-baseline,47,2,2024-01-13,2024-01-27,139.53776304395655
FluSight-baseline,50,0,2024-02-10,2024-02-10,2.542565217391304
MOBS-GLEAM_FLUH,29,3,2024-01-20,2024-02-10,129.67086956521737
FluSight-baseline,23,0,2024-01-06,2024-01-06,2.5201521739130435
FluSight-baseline,23,3,2024-12-28,2025-01-18,55.75695652173913
FluSight-baseline,28,2,2024-01-27,2024-02-10,61.95422955218684
MOBS-GLEAM_FLUH,53,2,2024-01-20,2024-02-03,36.74260869565217
FluSight-baseline,10,0,2024-11-23,2024-11-23,0.9069565217391306
MOBS-GLEAM_FLUH,54,2,2024-03-23,2024-04-06,23.292701304347826
FluSight-baseline,02,0,2025-01-11,2025-01-11,14.027826086956523
MOBS-GLEAM_FLUH,41,2,2023-11-25,2023-12-09,26.751450000000002
FluSight-baseline,37,-1,2024-05-04,2024-04-27,0.0
FluSight-baseline,20,2,2025-01-04,2025-01-18,8.998695652173915
FluSight-baseline,50,0,2024-01-20,2024-01-20,1.8453173913043477
FluSight-baseline,15,0,2025-02-08,2025-02-08,6.934782608695652
FluSight-baseline,26,-1,2023-12-09,2023-12-02,12.0
FluSight-baseline,21,0,2023-11-18,2023-11-18,12.059495652173911
MOBS-GLEAM_FLUH,02,1,2023-11-04,2023-11-11,13.180303478260871
FluSight-baseline,02,3,2024-04-20,2024-05-11,2.1314289996595623
MOBS-GLEAM_FLUH,55,1,2023-10-28,2023-11-04,3.229282173913043
FluSight-baseline,17,1,2023-12-23,2023-12-30,267.6673200262223
MOBS-GLEAM_FLUH,02,0,2023-10-28,2023-10-28,1.9849273913043484
FluSight-baseline,41,1,2024-12-28,2025-01-04,232.81608695652176
FluSight-baseline,45,-1,2024-03-09,2024-03-02,1.0
MOBS-GLEAM_FLUH,19,2,2024-04-13,2024-04-27,9.761378695652175
MOBS-GLEAM_FLUH,11,2,2023-11-11,2023-11-25,4.2482617391304345
FluSight-baseline,US,2,2024-12-07,2024-12-21,8666.029130434781
FluSight-baseline,08,1,2024-05-04,2024-05-11,7.72831985098112
MOBS-GLEAM_FLUH,25,-1,2024-01-06,2023-12-30,53.39043478260871
MOBS-GLEAM_FLUH,56,1,2024-03-30,2024-04-06,1.8326086956521739
MOBS-GLEAM_FLUH,01,0,2023-12-23,2023-12-23,48.13695652173914
MOBS-GLEAM_FLUH,31,2,2023-11-18,2023-12-02,1.5541047826086958
FluSight-baseline,42,0,2024-02-17,2024-02-17,44.57497826086955
FluSight-baseline,47,2,2023-10-21,2023-11-04,11.081858962720062
FluSight-baseline,30,0,2023-11-04,2023-11-04,0.6397130434782611
MOBS-GLEAM_FLUH,41,2,2023-10-28,2023-11-11,2.8868921739130435
FluSight-baseline,22,1,2024-03-30,2024-04-06,4.61274407291899
FluSight-baseline,32,2,2024-03-16,2024-03-30,9.807456551674212
MOBS-GLEAM_FLUH,47,1,2025-01-04,2025-01-11,299.39043478260874
MOBS-GLEAM_FLUH,26,3,2024-01-06,2024-01-27,342.61086956521746
FluSight-baseline,39,0,2024-01-27,2024-01-27,108.14034782608697
FluSight-baseline,23,-1,2023-12-09,2023-12-02,0.0
FluSight-baseline,24,2,2024-04-06,2024-04-20,21.696046482769184
MOBS-GLEAM_FLUH,35,0,2024-03-23,2024-03-23,18.308260869565217
MOBS-GLEAM_FLUH,53,3,2024-04-06,2024-04-27,2.86632347826087
FluSight-baseline,28,3,2024-04-06,2024-04-27,15.467926855703343
MOBS-GLEAM_FLUH,30,3,2024-02-10,2024-03-02,2.8210204347826093
FluSight-baseline,05,0,2024-04-06,2024-04-06,10.435
FluSight-baseline,49,-1,2023-12-02,2023-11-25,0.0
MOBS-GLEAM_FLUH,28,1,2024-12-14,2024-12-21,29.76652173913043
MOBS-GLEAM_FLUH,18,2,2024-12-21,2025-01-04,510.70217391304357
MOBS-GLEAM_FLUH,27,2,2023-12-09,2023-12-23,20.707440434782608
MOBS-GLEAM_FLUH,16,3,2023-12-30,2024-01-20,97.37130434782608
MOBS-GLEAM_FLUH,45,-1,2024-03-02,2024-02-24,10.966304347826087
MOBS-GLEAM_FLUH,33,-1,2023-12-16,2023-12-09,0.6501552173913044
FluSight-baseline,34,1,2024-11-23,2024-11-30,18.177391304347825
MOBS-GLEAM_FLUH,17,1,2024-02-24,2024-03-02,156.42913043478265
FluSight-baseline,54,2,2023-10-28,2023-11-11,5.763605268378774
FluSight-baseline,17,0,2024-03-02,2024-03-02,44.20634347826087
MOBS-GLEAM_FLUH,09,1,2023-12-23,2023-12-30,32.81782608695652
FluSight-baseline,20,1,2023-12-02,2023-12-09,10.258419293301628
MOBS-GLEAM_FLUH,06,2,2023-10-28,2023-11-11,95.80204304347826
MOBS-GLEAM_FLUH,49,2,2023-12-09,2023-12-23,29.065500869565223
MOBS-GLEAM_FLUH,40,-1,2023-12-30,2023-12-23,15.076521739130436
FluSight-baseline,45,2,2024-05-04,2024-05-18,7.946433457856323
FluSight-baseline,53,3,2023-11-11,2023-12-02,32.01617749007926
MOBS-GLEAM_FLUH,38,3,2023-10-21,2023-11-11,1.3805156521739133
FluSight-baseline,US,0,2023-12-09,2023-12-09,1191.2748434782607
FluSight-baseline,01,0,2024-12-14,2024-12-14,67.10391304347826
FluSight-baseline,30,2,2024-03-23,2024-04-06,17.389153904495572
MOBS-GLEAM_FLUH,30,3,2024-03-09,2024-03-30,15.859217391304348
FluSight-baseline,02,3,2023-11-25,2023-12-16,7.270314640994236
FluSight-baseline,42,-1,2024-02-03,2024-01-27,4.0
FluSight-baseline,45,-1,2024-03-16,2024-03-09,0.0
FluSight-baseline,50,0,2024-03-16,2024-03-16,2.5353913043478262
MOBS-GLEAM_FLUH,56,0,2024-02-24,2024-02-24,3.1282608695652177
FluSight-baseline,29,0,2024-03-23,2024-03-23,107.40478260869565
MOBS-GLEAM_FLUH,29,1,2024-03-09,2024-03-16,28.93972173913044
MOBS-GLEAM_FLUH,19,2,2024-03-23,2024-04-06,25.22090086956522
FluSight-baseline,51,3,2024-01-27,2024-02-17,65.78386375585497
MOBS-GLEAM_FLUH,56,2,2023-10-14,2023-10-28,3.464612173913043
MOBS-GLEAM_FLUH,41,3,2024-02-17,2024-03-09,16.02390695652174
MOBS-GLEAM_FLUH,39,3,2024-12-21,2025-01-11,695.1573913043479
MOBS-GLEAM_FLUH,53,0,2024-03-09,2024-03-09,8.982886956521739
MOBS-GLEAM_FLUH,06,-1,2024-04-27,2024-04-20,4.090650869565218
FluSight-baseline,48,2,2024-04-13,2024-04-27,54.01474289386372
MOBS-GLEAM_FLUH,46,-1,2023-11-25,2023-11-18,0.17206913043478264
FluSight-baseline,56,2,2024-12-21,2025-01-04,78.63260869565218
FluSight-baseline,35,0,2023-10-28,2023-10-28,2.871639092390926
FluSight-baseline,36,-1,2024-02-24,2024-02-17,3.0
MOBS-GLEAM_FLUH,46,2,2024-03-09,2024-03-23,28.792591304347827
MOBS-GLEAM_FLUH,31,2,2024-01-13,2024-01-27,26.006521739130434
FluSight-baseline,09,0,2023-12-30,2023-12-30,63.15495652173918
FluSight-baseline,10,3,2024-03-23,2024-04-13,6.225797141862722
FluSight-baseline,34,-1,2024-01-06,2023-12-30,8.0
MOBS-GLEAM_FLUH,40,2,2023-12-23,2024-01-06,25.705652173913045
MOBS-GLEAM_FLUH,20,0,2024-02-24,2024-02-24,31.672608695652176
FluSight-baseline,25,2,2025-01-11,2025-01-25,402.4669565217392
FluSight-baseline,19,2,2023-11-25,2023-12-09,18.189995395736577
MOBS-GLEAM_FLUH,41,1,2023-11-04,2023-11-11,1.9834800000000001
FluSight-baseline,41,3,2024-04-20,2024-05-11,11.642750017804529
FluSight-baseline,21,1,2024-12-21,2024-12-28,339.99652173913046
MOBS-GLEAM_FLUH,23,3,2024-02-03,2024-02-24,40.588184347826086
MOBS-GLEAM_FLUH,11,1,2024-03-16,2024-03-23,2.5652173913043477
MOBS-GLEAM_FLUH,36,-1,2025-02-08,2025-02-01,252.78608695652173
MOBS-GLEAM_FLUH,28,0,2024-02-10,2024-02-10,16.73608695652174
FluSight-baseline,49,-1,2024-03-30,2024-03-23,1.0
MOBS-GLEAM_FLUH,56,0,2025-01-04,2025-01-04,6.311304347826087
MOBS-GLEAM_FLUH,05,2,2023-12-30,2024-01-13,101.98739130434782
FluSight-baseline,36,2,2023-12-02,2023-12-16,449.6224517965179
MOBS-GLEAM_FLUH,18,3,2024-02-24,2024-03-16,184.0278260869565
FluSight-baseline,17,1,2024-05-04,2024-05-11,44.05062850674158
FluSight-baseline,05,-1,2024-11-23,2024-11-16,0.0
FluSight-baseline,04,1,2024-03-16,2024-03-23,16.31401092680492
MOBS-GLEAM_FLUH,11,-1,2024-04-13,2024-04-06,2.288260869565218
MOBS-GLEAM_FLUH,46,-1,2023-10-28,2023-10-21,0.28600652173913044
MOBS-GLEAM_FLUH,50,-1,2024-02-10,2024-02-03,1.5200000000000002
FluSight-baseline,54,1,2023-11-04,2023-11-11,5.496679952690828
MOBS-GLEAM_FLUH,45,1,2023-12-30,2024-01-06,57.60608695652174
FluSight-baseline,23,0,2024-12-07,2024-12-07,1.001304347826087
MOBS-GLEAM_FLUH,41,1,2024-02-03,2024-02-10,6.739604782608697
MOBS-GLEAM_FLUH,01,0,2024-05-04,2024-05-04,11.236009130434784
MOBS-GLEAM_FLUH,15,-1,2023-10-14,2023-10-07,1.7229926086956522
MOBS-GLEAM_FLUH,17,0,2024-01-27,2024-01-27,17.124427826086958
FluSight-baseline,55,1,2025-01-11,2025-01-18,159.98521739130436
FluSight-baseline,12,2,2025-01-11,2025-01-25,629.8134782608696
FluSight-baseline,19,2,2023-10-28,2023-11-11,6.258520798468852
MOBS-GLEAM_FLUH,21,3,2024-11-30,2024-12-21,154.58480695652173
FluSight-baseline,04,-1,2024-02-17,2024-02-10,1.0
MOBS-GLEAM_FLUH,40,1,2024-03-02,2024-03-09,48.56195652173913
FluSight-baseline,50,2,2024-05-04,2024-05-18,3.2645971340582967
MOBS-GLEAM_FLUH,29,1,2024-03-16,2024-03-23,76.48815782608696
FluSight-baseline,24,-1,2024-03-23,2024-03-16,0.0
MOBS-GLEAM_FLUH,31,2,2023-10-21,2023-11-04,5.497935217391304
FluSight-baseline,47,-1,2023-12-30,2023-12-23,2.0
MOBS-GLEAM_FLUH,34,2,2024-03-23,2024-04-06,69.82334173913043
FluSight-baseline,35,1,2024-02-17,2024-02-24,9.777134599867736
FluSight-baseline,40,2,2024-12-14,2024-12-28,175.9986956521739
MOBS-GLEAM_FLUH,22,0,2024-02-24,2024-02-24,27.30826086956522
FluSight-baseline,38,0,2023-12-23,2023-12-23,11.82541521739131
FluSight-baseline,30,2,2024-04-13,2024-04-27,2.9784935798053644
MOBS-GLEAM_FLUH,30,0,2024-02-17,2024-02-17,16.579565217391306
FluSight-baseline,44,0,2024-12-14,2024-12-14,15.394347826086959
MOBS-GLEAM_FLUH,33,2,2024-04-27,2024-05-11,2.6469565217391304
FluSight-baseline,37,0,2023-12-30,2023-12-30,308.0670869565218
MOBS-GLEAM_FLUH,US,1,2025-01-11,2025-01-18,3326.489565217392
MOBS-GLEAM_FLUH,09,1,2024-05-04,2024-05-11,10.791747391304348
MOBS-GLEAM_FLUH,54,0,2023-11-25,2023-11-25,1.1282504347826086
MOBS-GLEAM_FLUH,25,-1,2024-12-07,2024-11-30,1.8994052173913047
MOBS-GLEAM_FLUH,29,-1,2024-02-17,2024-02-10,42.003086521739135
FluSight-baseline,22,2,2024-12-21,2025-01-04,310.5239130434783
FluSight-baseline,42,-1,2024-04-27,2024-04-20,5.0
MOBS-GLEAM_FLUH,08,-1,2023-12-30,2023-12-23,24.382173913043477
MOBS-GLEAM_FLUH,13,0,2023-11-11,2023-11-11,64.15974
FluSight-baseline,15,2,2023-12-16,2023-12-30,1.540195548477224
FluSight-baseline,56,3,2024-02-24,2024-03-16,21.135906546521987
MOBS-GLEAM_FLUH,26,3,2024-04-27,2024-05-18,7.892707826086957
MOBS-GLEAM_FLUH,13,2,2024-03-02,2024-03-16,17.605978260869566
MOBS-GLEAM_FLUH,30,-1,2023-11-04,2023-10-28,0.24547913043478264
FluSight-baseline,30,0,2024-04-20,2024-04-20,1.9412406086017386
FluSight-baseline,04,0,2024-11-23,2024-11-23,115.47130434782609
FluSight-baseline,48,0,2024-02-17,2024-02-17,33.225682608695664
MOBS-GLEAM_FLUH,54,-1,2024-04-20,2024-04-13,2.399130434782609
FluSight-baseline,53,3,2024-03-09,2024-03-30,13.861638658908332
MOBS-GLEAM_FLUH,28,1,2024-04-06,2024-04-13,3.2758621739130436
FluSight-baseline,36,-1,2023-10-14,2023-10-07,8.392715217391304
FluSight-baseline,13,2,2023-12-30,2024-01-13,14.336458806957635
FluSight-baseline,29,-1,2024-04-20,2024-04-13,0.0
MOBS-GLEAM_FLUH,10,2,2024-03-09,2024-03-23,1.8509217391304347
MOBS-GLEAM_FLUH,56,-1,2023-12-23,2023-12-16,5.0517391304347825
MOBS-GLEAM_FLUH,32,2,2024-03-23,2024-04-06,8.803813913043479
FluSight-baseline,21,2,2024-02-24,2024-03-09,61.05904307475683
FluSight-baseline,02,-1,2023-12-16,2023-12-09,3.0
MOBS-GLEAM_FLUH,11,-1,2024-03-23,2024-03-16,1.2048100000000002
FluSight-baseline,72,1,2023-12-30,2024-01-06,5.976863952030825
FluSight-baseline,19,3,2024-02-17,2024-03-09,43.69500501128924
FluSight-baseline,09,0,2024-01-20,2024-01-20,22.78834782608696
MOBS-GLEAM_FLUH,56,-1,2025-02-01,2025-01-25,5.104347826086957
MOBS-GLEAM_FLUH,05,2,2024-02-10,2024-02-24,97.0977447826087
FluSight-baseline,48,-1,2023-11-04,2023-10-28,20.0
FluSight-baseline,44,3,2023-12-23,2024-01-13,5.903174183937492
FluSight-baseline,26,-1,2023-10-14,2023-10-07,4.022339130434778
MOBS-GLEAM_FLUH,23,3,2024-04-27,2024-05-18,1.0456521739130435
FluSight-baseline,47,2,2025-02-01,2025-02-15,88.8804347826087
FluSight-baseline,28,1,2023-11-11,2023-11-18,4.525446734358648
FluSight-baseline,24,2,2024-03-02,2024-03-16,8.427782038689951
FluSight-baseline,36,1,2025-02-08,2025-02-15,452.61652173913046
FluSight-baseline,35,3,2024-04-13,2024-05-04,16.752347272755337
MOBS-GLEAM_FLUH,10,-1,2023-10-28,2023-10-21,0.22882434782608693
MOBS-GLEAM_FLUH,53,3,2024-03-02,2024-03-23,16.633695652173916
FluSight-baseline,48,2,2024-11-23,2024-12-07,173.93304347826088
MOBS-GLEAM_FLUH,50,1,2023-12-30,2024-01-06,1.6704347826086958
FluSight-baseline,28,3,2024-03-02,2024-03-23,8.66168517943875
FluSight-baseline,01,0,2024-04-06,2024-04-06,14.322965217391307
MOBS-GLEAM_FLUH,33,0,2023-12-09,2023-12-09,11.830603913043477
MOBS-GLEAM_FLUH,26,2,2025-01-18,2025-02-01,440.01913043478254
MOBS-GLEAM_FLUH,40,2,2024-05-04,2024-05-18,17.44031608695652
MOBS-GLEAM_FLUH,08,2,2023-12-23,2024-01-06,37.08869565217391
MOBS-GLEAM_FLUH,16,3,2024-03-16,2024-04-06,8.634347826086957
FluSight-baseline,19,1,2023-11-04,2023-11-11,5.121749445972722
MOBS-GLEAM_FLUH,44,0,2024-05-04,2024-05-04,0.8656521739130436
MOBS-GLEAM_FLUH,05,2,2024-01-20,2024-02-03,52.35826086956522
FluSight-baseline,31,0,2024-01-27,2024-01-27,7.770345652173912
FluSight-baseline,23,2,2025-01-11,2025-01-25,9.988260869565218
FluSight-baseline,12,-1,2024-12-21,2024-12-14,14.0
FluSight-baseline,34,3,2024-02-03,2024-02-24,33.23603529954865
FluSight-baseline,40,1,2024-02-10,2024-02-17,14.61189671729326
FluSight-baseline,24,-1,2024-04-13,2024-04-06,4.0
MOBS-GLEAM_FLUH,16,0,2024-04-13,2024-04-13,3.72304347826087
MOBS-GLEAM_FLUH,34,2,2024-04-13,2024-04-27,4.304328695652174
MOBS-GLEAM_FLUH,40,-1,2024-03-16,2024-03-09,9.574782608695653
FluSight-baseline,56,-1,2024-12-14,2024-12-07,0.0
MOBS-GLEAM_FLUH,28,-1,2024-03-09,2024-03-02,8.084399999999999
MOBS-GLEAM_FLUH,22,0,2023-10-14,2023-10-14,4.034173043478261
FluSight-baseline,16,2,2023-11-25,2023-12-09,22.232685754031447
MOBS-GLEAM_FLUH,18,1,2025-02-01,2025-02-08,1205.6473913043478
FluSight-baseline,19,1,2024-02-03,2024-02-10,25.532963672136713
FluSight-baseline,09,1,2024-04-06,2024-04-13,15.780434001992198
MOBS-GLEAM_FLUH,38,3,2025-01-04,2025-01-25,19.737826086956524
MOBS-GLEAM_FLUH,06,-1,2024-12-07,2024-11-30,26.377693043478274
MOBS-GLEAM_FLUH,51,1,2024-03-09,2024-03-16,15.149008695652178
MOBS-GLEAM_FLUH,23,2,2025-01-18,2025-02-01,31.880869565217395
FluSight-baseline,41,0,2025-01-11,2025-01-11,164.6713043478261
MOBS-GLEAM_FLUH,13,3,2024-05-04,2024-05-25,22.61487130434783
FluSight-baseline,32,2,2023-10-28,2023-11-11,8.187937902922501
MOBS-GLEAM_FLUH,10,1,2024-03-23,2024-03-30,2.129765652173913
FluSight-baseline,40,1,2024-01-20,2024-01-27,83.96798017060605
MOBS-GLEAM_FLUH,27,1,2023-12-02,2023-12-09,6.347873478260868
FluSight-baseline,11,-1,2023-10-28,2023-10-21,1.1121739130434782
MOBS-GLEAM_FLUH,33,3,2024-12-28,2025-01-18,44.54391304347826
FluSight-baseline,39,1,2024-03-02,2024-03-09,15.575311448288401
FluSight-baseline,37,0,2024-01-20,2024-01-20,150.21874347826085
MOBS-GLEAM_FLUH,12,0,2024-11-30,2024-11-30,72.02069739130437
MOBS-GLEAM_FLUH,02,1,2025-01-18,2025-01-25,8.441739130434783
MOBS-GLEAM_FLUH,16,-1,2023-11-04,2023-10-28,0.24560217391304354
FluSight-baseline,39,0,2025-02-15,2025-02-15,311.5460869565218
FluSight-baseline,38,0,2024-05-04,2024-05-04,1.7489869565217373
FluSight-baseline,08,1,2023-12-30,2024-01-06,43.7659243161562
FluSight-baseline,13,3,2023-11-11,2023-12-02,153.65003051873995
FluSight-baseline,53,0,2024-02-17,2024-02-17,4.820810869565216
FluSight-baseline,32,3,2024-02-03,2024-02-24,12.831640659189201
MOBS-GLEAM_FLUH,15,0,2023-11-18,2023-11-18,7.742227391304349
MOBS-GLEAM_FLUH,19,-1,2024-04-20,2024-04-13,3.830395217391305
MOBS-GLEAM_FLUH,32,2,2024-04-13,2024-04-27,3.22464
FluSight-baseline,72,2,2023-11-11,2023-11-25,14.651857007483116
MOBS-GLEAM_FLUH,22,-1,2025-02-01,2025-01-25,94.69565217391305
FluSight-baseline,10,1,2023-11-25,2023-12-02,0.8590082502129365
MOBS-GLEAM_FLUH,42,1,2023-11-04,2023-11-11,12.955214782608698
FluSight-baseline,27,1,2023-10-21,2023-10-28,3.2909878561394335
MOBS-GLEAM_FLUH,51,2,2024-04-06,2024-04-20,6.5597908695652185
FluSight-baseline,09,0,2024-03-16,2024-03-16,48.566786399820515
FluSight-baseline,21,2,2023-10-14,2023-10-28,9.749510607562588
MOBS-GLEAM_FLUH,42,0,2023-10-28,2023-10-28,6.074832608695653
FluSight-baseline,30,0,2025-01-18,2025-01-18,15.908695652173915
MOBS-GLEAM_FLUH,51,2,2024-12-14,2024-12-28,235.06695652173912
FluSight-baseline,11,1,2024-03-23,2024-03-30,2.3581570887882797
MOBS-GLEAM_FLUH,49,1,2024-11-30,2024-12-07,30.773784347826094
FluSight-baseline,49,1,2023-10-21,2023-10-28,1.6290339297523417
FluSight-baseline,29,-1,2025-01-18,2025-01-11,160.0
MOBS-GLEAM_FLUH,13,0,2024-03-09,2024-03-09,16.385113043478267
FluSight-baseline,41,-1,2023-12-16,2023-12-09,4.0
